TwoFactor1,TwoFactor2,Linear01,Linear02,Linear03,Linear04,Linear05,Linear06,Linear07,Linear08,Linear09,Linear10,Nonlinear1,Nonlinear2,Nonlinear3,Class
-1.050448358576796,-1.2503626701432702,0.3505955029660696,-0.5332326605783434,-1.75972109531921,-0.3982187256249124,-2.1183800066907397,-0.18156586778233885,1.1736880840198407,2.124658794265186,-0.7569580041069164,-1.144063367729547,-0.7357489736750722,0.6520899212919176,0.5201526065357029,Class2
-0.2725597696929678,-1.8437998600042733,0.9098543422314587,-0.846302280224414,1.8801383823189248,-0.5975415485368284,-0.34935960340507305,-1.3395722546705722,-0.8548199391791427,-0.25202090431863194,-0.26988872241335904,-0.3889538369989788,-0.6365775135345757,0.361195019679144,0.27093705581501126,Class2
-1.437421021375927,-1.2421812514873116,-0.6810105705359026,0.9806795359916605,0.5919246165672597,0.8467027248838295,-0.1386933638325863,1.1019914758194986,-0.07617629230345939,0.1338843783779243,0.9569929095711455,-0.4164035957791011,0.28748502489179373,0.22648784425109625,0.592713859397918,Class2
-0.17298144137597624,0.1931097150496678,1.2406715281962772,-0.6685728831594665,-0.5973993623746668,0.07226257760649309,2.192709287935263,-0.7555343750817373,0.6926688118502222,-0.4965733147534453,1.3701286056497046,-0.4516189302026275,0.3366582174785435,0.6295022543054074,0.09917391068302095,Class2
1.0158970258546987,0.8591501025837214,-1.1361529383408264,2.26220882513911,1.107600854431348,1.6582229996564986,-0.05151493000865497,-1.613417072840704,0.28606338518478613,-2.4924904625818805,0.39003474212874173,2.0160827980450162,0.5185342337936163,0.7501614594366401,0.06322511052712798,Class2
-2.743323563777341,-1.9757993574689192,-0.6393861542122559,-2.4064743751119173,-1.7443528755144946,2.192797792876945,-0.2299047174022389,0.5095108650395695,1.5090805757539603,0.48471406541434314,1.485274922533934,0.43105145972035525,-0.19150446727871895,0.5212328266352415,0.7415211435873061,Class2
-0.2472250299375333,0.522639953090025,-0.9655372561981667,0.5184827558645234,0.8523376921881207,-0.6512494560195382,0.36930116012796615,-0.943165368227377,-0.4025361279415346,-0.3047453824600811,0.16168630518342725,-0.4704173778137373,-0.061472047585994005,0.9347071903757751,0.3720119872596115,Class2
-0.014139626322092091,-0.918353147824017,-0.08991817301600487,0.8741108109593555,0.14792389852882576,0.09823369645149266,-0.17001796435223251,-0.9761243784423792,0.7602178162820583,-0.3959223892335497,-0.05654647317571672,-0.008743246248251534,0.11657636612653732,0.7522077856119722,0.9175470892805606,Class2
-1.745697915495135,-1.5464462418604916,-0.02258076417018444,-1.2620674511495193,0.9217519173144775,0.8966452717387204,-0.17119499352526887,-0.5103366627683128,-0.4973483472087131,-0.43221439178834037,-0.7324743739895863,-0.015566785065016481,0.9504748396575451,0.6332042107824236,0.6224031841848046,Class2
-0.8137042599604571,-0.8617011866825377,0.743358190456148,0.5624419746977538,-0.2484261400130093,-0.28840851162981135,-1.4139194983711192,1.646446178249097,-0.09668889522170777,1.0633078075839606,-1.2218655781217032,0.27699790076384007,-0.13039021752774715,0.06326758279465139,0.8955704795662314,Class2
-1.0847642034587563,-0.35639948998233656,0.733114831021799,0.08477638919975249,-0.16784778235393857,-1.1572290316993414,0.64947080757868,0.9215069782861466,0.2503040107890363,0.7133524390087578,-1.9248915361572156,-1.4965625309780974,0.17519981507211924,0.42139433859847486,0.0032081906683743,Class2
-0.864842857742651,-1.461764333487488,-0.9098581311712696,0.5084714887511205,-0.04404774369863052,-0.4999368701556382,1.5696924758243977,-0.07960032019864408,-0.30883236108630807,1.0493142495233418,-0.24978291493312368,0.06418718560435889,0.026839628349989653,0.9675405016168952,0.6233227180782706,Class2
-0.05931663271664403,-0.5518875986773725,0.026370006946022043,0.9167030713285167,-0.8953693398251751,-0.7330809091136113,0.4474554460037893,-0.945311276575479,0.06997206760866052,-0.837957205528908,-0.529322925382072,1.1702953888158503,0.4408305622637272,0.5183784603141248,0.3517410068307072,Class2
0.26668286637037797,0.8249307158715957,-0.05684872880713521,1.8066680672251672,-0.5630535383047152,0.6841851669959644,0.3614812373048678,-0.1500179737247673,-1.3061941080232466,1.3910923198459972,-0.04629790511950837,0.31427933296011423,0.489833019208163,0.5288356284145266,0.9421648439019918,Class2
0.33565573233265256,1.0402164081124463,-2.5098315362424577,-0.8946634070315154,0.06844915372833463,1.4682241354003651,-0.1560421641525292,1.0893878007702262,-0.3024544179362619,-1.673031347397926,0.08468955433938898,-0.9597268104844063,0.41068644914776087,0.4466295246966183,0.6391481307800859,Class2
1.7923763902755951,1.8108819041179316,-0.11782362242388346,-0.9126720161322663,0.84017956514373,-2.3309340705315993,-0.8256110448029096,0.07398290810820388,-1.3409225428853122,2.0987273476901582,0.23964514990810007,-1.0257136387868186,0.7961134379729629,0.3058308893814683,0.5068505711387843,Class2
0.27069685258972487,1.371842033590911,-0.410754671984988,-0.2365824093714109,-0.24091389060228413,-0.5876624632901459,-0.5848089243201617,-0.897298801760243,0.5869475831626769,2.7853022863190926,2.3726525078141982,1.0568791569001077,0.11525750625878572,0.5032436479814351,0.5718056485056877,Class2
0.38413487693435733,1.4075821386492748,1.1001832332661883,-0.6512136728534567,-0.02881528391248159,0.16009213943424594,0.13785544234382016,-0.28184860410834334,-2.6394105755185504,0.42486844563561577,0.027165304189065195,-0.22070746409475356,0.8374896040186286,0.7299588592723012,0.7219646868761629,Class2
0.8630830647086017,-0.8623700842190684,-1.4874782973706802,1.1811869251279636,-2.506194830122122,-1.0653735039649923,-1.006008385939745,-0.3053380203426015,-1.7017429032965947,-0.8231435230299274,0.2298466393639047,0.993871751990043,0.3568528927862644,0.12289908854290843,0.2776714398059994,Class1
3.0062550461905286,1.8516736876439448,0.6455703929517791,-0.37080631758288835,-0.390942176840542,0.21462893614814185,0.35907419151659503,0.823144511730286,-0.195201957634227,0.005398131155506534,0.745848912855593,-0.9312246920875875,-0.7162672118283808,0.716724568977952,0.49730412964709103,Class2
-1.6373849437714485,-1.1327378402507615,0.9490106547287608,1.559951922255171,0.9954059835310223,0.5558706840187643,-0.254041632673593,0.9322230036623892,0.986986578548789,0.4650401622507134,-0.09232098814818332,-0.9122391286248133,-0.020189900416880846,0.4191911278758198,0.2655657841823995,Class2
-2.402306623412501,-1.6312904766632657,-0.11065138560021799,-0.8001931479084522,0.7527612630203105,0.2195403504518538,1.81372578287696,-0.06339732933543163,1.3016856885141712,0.562176311406035,0.20299148145437937,1.3245284269246056,-0.21840997273102403,0.7299827698152512,0.8243125958833843,Class2
-1.2666169138291585,-0.4262257318434976,-0.8912432116351523,-0.5397610727968878,0.3174485997009279,0.8769985093467699,-1.2610105038115627,-1.4972195349817194,-0.23509291051602535,0.927958358689497,0.8589676003375514,0.5140930669188675,0.3755769217386842,0.36370980995707214,0.5423562077339739,Class2
-0.6888925878267678,-1.4231956715708454,-0.14789324634878281,0.6012531683332762,0.053566231931984634,0.49443423178686674,-0.6562482326855633,0.497187820331874,-0.4800616840960264,-1.8263026515825478,-0.3421093149808786,1.812010476680881,-0.7171717053279281,0.9618025950621814,0.1470229714177549,Class2
1.731489837715467,2.7859830697173513,-1.351501330474476,0.32633411605752516,-1.3565053435500432,-1.5112514738676845,-1.0200895547398614,-3.448449459435509,-0.815841042261537,-0.2752007960884351,-1.7475280022181239,1.3631574282476817,0.42511362535879016,0.8466994124464691,0.927040187176317,Class2
-1.1655260449023295,-1.623943545445721,1.3663563074121856,-0.31405091605553426,0.26300551538268707,0.5144662204061695,-0.5815434967230706,-1.1617019159358568,-0.9484735514205582,-0.4143565684336887,0.6560790720195684,-0.6797962692803875,-0.0908078826032579,0.8533602564129978,0.6132946398574859,Class2
0.1878973036732704,-0.9101136797834039,0.5352794229161326,-0.928797035421049,-1.1159915241229195,0.2135309737159293,0.494743525622211,-0.7200701445467054,1.0531033414278257,-1.4265512987907403,1.6937476779943923,0.9437373052357063,0.6086148908361793,0.9195684408769011,0.47140636714175344,Class2
1.5168196547330217,0.8016876374100506,-0.14481674512588785,-1.7082820210008625,-1.1352072909991604,-1.3109701609223907,1.150323871804356,1.937443958024987,-0.9809042315112971,-0.5018274182146963,-0.7268669743230203,1.7970052185248233,-0.5351351052522659,0.16644848440773785,0.43855104222893715,Class2
2.755068098738278,1.2048428829066347,-0.8557443744847864,1.1414128525910414,1.0086705299050336,-1.77210549431937,0.6736811225620792,1.9291771480148048,0.2787672096968757,-0.3182449430939843,0.701869275153597,0.46887311216260913,0.7868768498301506,0.9839711640961468,0.49169679009355605,Class2
-1.7853575233879182,-0.10437054653697098,-2.0369456083886313,-1.3916908207040177,-0.10300715970429526,0.6702079184032625,1.1873801003526203,0.6589789462384477,-0.7166458833048408,-0.1148006182123324,0.411952553782622,-1.0341661749585747,-0.05344180669635534,0.25486040697433054,0.8464941773563623,Class2
-1.5087947828993065,-1.6926348733957954,-2.5094157521243217,1.0370437972685331,-1.2961823935773755,0.5736025433872043,-0.8627421827341647,0.06221913038130686,-0.3889466721981126,0.6246910259226597,0.36262162179269053,1.580004814054613,0.13011668249964714,0.9698171971831471,0.6856873845681548,Class2
-1.4272594377437633,-0.1257522867575528,0.4299513402296133,-0.6894144423463056,0.10218311248568797,0.491422525830427,0.983243921653187,0.19024930321746944,-0.4961497725116084,-0.5500912929796596,-0.6125027050414964,-1.220053319651032,0.48924700636416674,0.3952707168646157,0.019130288856104016,Class2
-0.8165985804939921,-1.1157255002994044,-0.4893832787636983,-1.174802638177407,0.5328962362676086,1.1252831770367955,0.7123437141954315,-0.5266548719900301,-1.1444835993757831,-1.0021452827362625,-0.6238031639850885,-0.33957455131771774,-0.7147328415885568,0.7072731051594019,0.0771170100197196,Class2
-0.9766006458201635,-0.6215839505263769,-0.5267128690755961,-0.21841677382338606,-1.3160921749567132,1.20064621171414,0.09893055125593843,1.5320810620090108,-0.4356123216052424,0.6313381139477774,0.7278797330032329,2.1855843124139893,0.7574835140258074,0.25509868701919913,0.7665176722221076,Class2
1.6370053737532435,2.0814729995715595,0.14644962312212673,0.7748083682224948,0.6289587089743282,1.1539663030524954,-0.4679994163469899,-1.1084918293564885,1.033153425524187,-1.0138277122315693,-0.5903370156273314,0.4128286186023181,0.3563882578164339,0.5473548392765224,0.7598336751107126,Class2
2.2283287437516965,1.1915842435540425,0.6187579068716529,-0.5990269647992591,0.22929686522180404,0.2990348887024546,-0.6049572568765376,1.2071730193580104,-0.3158021540535464,0.9034972319205355,-0.0806382909735953,0.8615331690090577,-0.17453542491421103,0.7644582050852478,0.5186123850289732,Class2
2.291158707617634,3.5665031556949875,-0.04781164620023958,-1.707304725522144,-0.8790513649157461,1.6515169464226702,-0.320136684771104,-0.8975879800204372,1.422284465814547,1.2453501561580482,1.9664562810511994,1.3738076717254,-0.5104329264722764,0.32045861962251365,0.5230294954963028,Class2
2.5967853178033606,2.7860258493933494,-0.5972219142747407,0.8378732259300045,0.36824682024018,0.28158527807994743,-1.8719967184667197,-0.10675580336554676,-1.1443162975637895,0.11104926689520539,-1.3519537144015508,-0.6050469683230341,-0.34760253224521875,0.3926155713852495,0.33631801581941545,Class2
-4.183450750422911,-4.098511487814794,0.3811573135033554,0.6396843646877208,-0.8782182734839399,-0.4331842835188818,-1.934427356647576,0.6999390173667636,0.2323720058450767,-0.30145827606339615,0.269672895897864,-1.5892095012102525,-0.586559159681201,0.22121007135137916,0.3042883120942861,Class2
0.9168255303367783,-0.009431033259238553,1.235907805652057,-1.1169507202229336,-1.4538151665415737,0.21196188949385333,-0.10403935386909068,-0.6656160269724986,-0.21528098179684976,-0.5621861799163831,-2.0445127662320988,0.23081329723180583,-0.8479619300924242,0.5314554844517261,0.2977921785786748,Class2
-0.45650234060829176,-1.0555626539471046,-0.6705680322095747,1.388717875824271,2.152580574356997,0.9645075594757296,1.4482336458310696,-1.5576076927728835,0.6565445445681587,0.6178268837772342,1.231571706711098,-1.096361059143024,0.5193145768716931,0.39989533997140825,0.3149332634638995,Class2
0.33246963698652876,-0.8381572285842014,0.9282518617193815,1.915158263206179,-1.2014810499444641,0.22076459869407503,0.2127624000414413,0.5787427965565217,0.20894363183940168,-0.8238634369427743,0.10583005205587812,-1.280016709218578,-0.93388546677306294,0.8916654677595943,0.360595278441906,Class1
1.6080878994940941,1.9241699946381368,0.836088454250812,1.4752707566820018,-0.4779063797266213,-0.6227208672982486,0.3406036173473383,-0.5197729816273396,-0.3461045855399846,-1.5233800894832563,0.0801588719090671,-1.0896963098152632,0.47835030360147357,0.43447651783935726,0.3801464510615915,Class2
1.2214130785014612,1.1215491728826519,0.8007679539692084,0.20975664263594845,-0.23165134098469742,-0.9911435371860179,1.8635381621884066,0.8480857407399186,1.47769002975833,-0.4932275168864325,-0.3969486995722933,1.8129629987610125,-0.17147049261257052,0.32271979190409184,0.5918507636524737,Class2
-1.3454480174793373,0.14704028925022483,-1.4743176215405362,0.5735103571368652,-1.760992168597817,1.438665506390031,1.1929572382871136,-1.0446060928565923,-0.19687327809329164,0.138723520007658,-0.012327986726352073,0.3130276732478272,-0.0704802991822362,0.9058961067348719,0.6911649159155786,Class2
-3.5094113158526676,-2.453133935215658,-0.12125836757462567,0.9945102289648111,0.1959977661834005,1.4948932951968452,-0.28129553640178706,0.4934744004766671,0.6234914285391298,0.6120016671420037,0.3630167632696162,-0.014781037426324436,-0.9937948710285127,0.6527839053887874,0.48375228070653975,Class2
0.3738567150956829,-0.13336961272645304,0.1934349213449335,0.13356110949986658,-1.0494436659941444,0.08420080158703418,-0.36312198380073485,0.15623794870450747,-0.22624243847441725,-0.037714627948318986,-0.08861416000425058,1.0317431925228204,0.07691413164138794,0.7722203850280493,0.5497247006278485,Class2
0.444861760845902,0.13911683404091713,-0.2308929121710796,0.061179213164203404,0.7539096987493382,-0.9584615285758126,-0.3583731020046221,-0.29642307610604635,2.1791759398637685,-0.8478769163945074,1.8491898645991316,-0.2624828871582981,-0.22555825160816312,0.7920527590904385,0.4852503000292927,Class2
-2.928914237796599,-0.4407900601801411,-1.0194555307690747,0.8355725510481743,-0.10444599788438894,1.1307818349421228,-0.8017594418241464,-0.4276598682006049,-1.0928648851580065,0.7265247624260032,0.03331341090609818,-1.5785872742295588,-0.38569800602272153,0.023094392847269773,0.12568199378438294,Class2
0.046525816724314203,0.10573149989900961,1.0939100358683687,-2.9835926976507032,0.49983510082203764,-2.47301941142058,0.6043269335192756,0.8796358660122703,-0.06407250291445088,0.27981049977265404,0.6909022992920282,0.3627337240243685,0.79277179017663,0.688889596844092,0.7216863620560616,Class2
1.4077504091890813,2.627755784651655,-0.7192955601841361,-0.16944847134890428,0.6744748550304962,0.7143517581223956,-2.1104298320604373,-0.803251933609334,-1.2205143351758891,1.5907164500945625,1.4711705804307886,-0.13035719825512623,-0.5088982125744224,0.9732084120623767,0.008603390539065003,Class2
-0.7683647707406616,-1.535903988714764,-1.3833904074310013,-1.2793525129639658,-1.054461563766051,-0.6729951934779748,-0.47101334483710733,-0.360829420165878,-0.5319807061201132,0.47080719804380733,0.1262710739164559,2.1748819000087316,-0.4847669107839465,0.30610461230389774,0.8205756701063365,Class2
-2.9382928292079322,-4.130543798371303,2.2633840186081478,0.3303083997695534,0.016082151080187682,-0.39093939057206784,-0.18121119749381404,0.4672053771475678,-0.3349909524301451,-0.8605961455472927,0.4459818431007868,1.9081537442989818,0.6103396937251091,0.8190211409237236,0.9076905422843993,Class2
0.9793622699566197,0.6558604762905867,-0.7310976178860381,-0.9175963522447185,-0.5906173859813515,-0.21284819681113282,-0.9629449905974902,-0.4697802337657735,-0.10674305001612946,-1.483886035449581,-0.18962988567443537,0.16372102483806125,-0.44948684936389327,0.137448163703084,0.9747146863956004,Class2
-0.6756283933849377,-0.3004178527700001,0.08832779867306924,-0.9343591200460978,-0.3099849799512013,-1.2952551059333157,0.7101226165984694,-1.5276005103691113,0.005022224881882475,0.4005612973418385,-0.437738010043203,-0.02526341406527482,0.819122803863138,0.47131566400639713,0.5161316841840744,Class2
-0.4781131356305074,1.9852739618257593,1.006551885620897,-1.9266039687396344,0.628598410241691,0.08122446851677903,0.21371271151406368,0.22000126227943775,-0.9087165389076369,-0.9866776110022084,-1.667220357701604,-2.2459391022090243,-0.18025245517492294,0.6510012515354902,0.5018386016599834,Class2
1.9918163841577274,0.4337961298025149,0.5284971566611951,-0.004586144722497799,-0.8143919871556913,-0.1521115041883751,1.7042319623228792,-0.9042880058347663,1.549403921362749,0.2705786238993688,-0.4011900538564223,2.7316332057905033,0.6310318717733026,0.3103380051907152,0.41906063444912434,Class2
0.34561361278410185,1.6606465753970352,-0.8241737337399836,1.0412753945385669,0.2958125217361942,-1.261558632142955,1.7353645552003907,0.366487353764859,-0.5576301329591822,-1.0961809899158443,-2.08232899770931,0.7375007594536576,0.06717799976468086,0.9720261169131845,0.6172869636211544,Class2
-0.12548067691865483,1.7984426387459598,-0.9744197324010785,-0.3003136096671357,0.21513751079948334,0.9321899303675212,-0.4585466905403288,-1.9821155034269182,-1.2438032910825507,-1.6935019162548948,-1.238517392921802,0.8383264138315787,-0.9965276508592069,0.30307432427071035,0.4329871607478708,Class2
1.2937469188791968,2.8175658599690947,-0.33121712092307687,-0.8495124651748316,0.4438078879051052,0.5118434789238608,-0.4744638023205169,-0.5856876673088746,-0.7002049606532806,-0.18835158611038263,0.6076777025766251,0.9132716974628188,-0.6233029551804066,0.6124733097385615,0.15179744828492403,Class2
-0.4088053554143034,-2.7807443901447173,-0.6019064025997805,-0.23324406885688345,-1.5657132661174948,-0.07204685655433228,-0.8942832079910209,0.41082275672544516,-0.5374398267651157,-2.126017415401269,-0.7699750097855205,-0.2790023857111105,-0.01764780981466174,0.926767161116004,0.8951576843392104,Class2
-0.10587073709950978,2.0828332704013737,1.7964320744348807,0.6861622417557193,0.24655164612167768,0.22549638449342183,0.6260227623858582,-0.6118540504958155,-2.1376643722018187,-1.3360853915670992,-0.9380372454301935,-2.168106102260148,-0.6726090312004089,0.13869979954324663,0.8598309736698866,Class2
-0.8663204913952389,-0.9338569929306324,-0.4683529471939427,0.8007942657434094,-1.1804993841914995,-1.17184709215734,-0.12006944947947504,-0.2550485149269334,1.0379112627002218,-1.8597997184800257,0.3053694555450766,1.4978368271754698,0.34832311514765024,0.1896903042215854,0.7766954547259957,Class2
-0.09235684945076506,1.9100316402051805,-0.14463009561795406,0.8290522948468121,0.5332432190920819,-0.153579774353617,-1.6839939404616968,-0.6746367182594266,-1.750095470166575,-0.3243671465849063,-0.6188420588763361,-1.338413462179449,0.65960254939273,0.13232178194448352,0.5419025057926774,Class2
0.22584106781148877,-0.27943375784608854,-1.0375909085193344,-0.21245880047454618,0.042814174319290424,0.39885842071614747,-0.7974830405783978,-1.853433639405129,0.26230522599828265,-0.7712084248963031,-1.7149785754446667,-0.19888519663860937,-0.05253175785765052,0.6323653673753142,0.7402112314011902,Class2
-0.7501446813048762,-0.26992159679161687,0.5917780768490314,0.16206843661222414,1.074393094305827,-0.3832999945103308,1.2399205959910282,-0.7475477674135451,0.23554979285961344,-0.028529153827880512,0.5389503848810088,-1.4702644529819358,-0.755195262376219,0.3222696522716433,0.1483502727933228,Class2
-0.5753252539513143,-0.6542033139056973,-0.6896499818506397,-0.0033165415399309594,0.035598912477019434,0.9730515449113346,-0.8894307425235665,-1.5644837299592207,3.2428049396364513,0.42907834327552064,0.4482092920442961,0.46010338616478325,-0.14674922870472074,0.9575968037825078,0.6635350456926972,Class2
-0.5271396809828218,-1.9410887481999906,-0.18197375347402178,-0.344937507760901,-0.6145544329113846,1.365966100940903,-0.5267170108130576,-1.1859625071467175,-0.6182111698050271,0.036091230348429704,-0.08665549316364667,1.0499907727004085,0.7593691237270832,0.4625759497284889,0.3269049010705203,Class2
-4.085003613856722,-3.18086375111137,-1.400657523926835,1.0907337659840273,1.1812013625372104,-0.1811043659629013,-0.795680739344302,-2.154549237239765,0.31078355917817985,1.6819119788116403,0.5991461182619062,1.3779528507407073,0.09489429369568825,0.4839253497775644,0.2262892483267933,Class2
1.325278953347371,-0.3702306620238,1.2272011658681365,0.84254775695597794,-0.6771375639470599,-0.11441658983857646,0.8054374206292725,-0.42859066995434797,-0.23517621215109286,0.6072918785518447,0.3791065413527394,-1.7036266122155796,0.13521458394825459,0.17036351491697133,0.9962037103250623,Class2
0.163799809728542,0.2628326941430643,-0.49264252151121296,-0.1999121191990239,0.3832095983005369,0.10976046161933661,-0.4888373536216818,-0.7441090051637904,1.420870967697322,0.8000457488218443,-0.21705359102143423,0.8953356896219294,-0.7431958895176649,0.9506879625841975,0.06390649871900678,Class2
1.7158865307833182,-0.025576976701850107,-0.1534094306701641,0.9646068567078531,-0.6578397599948277,-0.6066623918166505,0.01954619740180279,0.10799342762060118,0.7805695934141589,0.10114463979063293,0.6763986436680259,1.5755611046696534,-0.9414564641192555,0.10689990734681487,0.38998776325024664,Class2
2.379504998227037,1.3524639210915197,-0.22076959547383673,1.2810533190379543,-0.1368865479382534,0.24572620348000368,0.854739722457042,1.7544183296070617,2.6410675846050324,-0.9269672341974813,0.014294125938047865,0.5118957193320027,-0.6205299627035856,0.07857553311623633,0.9292406314052641,Class2
-0.47399601079621545,0.03074092234817158,1.5394191968746382,-0.09597723983391035,-0.48741404282888834,0.16148175275079413,0.7048728099107872,1.0783954560039655,-1.0790982208884528,0.7861654251178302,-0.04203046531708794,-0.39580549172690876,0.02260784525424242,0.3911790265701711,0.9758664441760629,Class2
2.740977345986134,2.8276877675926118,1.0372066830328281,2.6131428560629315,0.3431624702906217,0.61103046497182,-0.07131192876394635,-0.5600315103449537,-0.672286029872629,-1.3556203486408844,-0.8427285073820202,-0.7149858061031654,0.2645195946097374,0.6631169714964926,0.5013724958989769,Class2
1.673298517964633,1.9953039541659652,-0.2888366773352072,0.379131418575648,-1.4383285809857926,-1.3024839248558373,-0.2947072694225652,0.36466170857828734,1.5295966351423667,1.2382201087151652,1.1428935787853627,0.24426619476268754,-0.6785593340173364,0.8641356390435249,0.5970939234830439,Class2
